"Date","Open","High","Low","Close","VWAP","Unadj. Open","Unadj. High","Unadj. Low","Unadj. Close","Unadj. VWAP","Volume","Change Percent","Change","Trade Value"
"2023-03-02",96.5267,97.0968,96.3513,96.936,96.7545,99.06,99.645,98.88,99.48,99.2937,23769180,-0.887,-0.867241,2360321030
"2023-03-01",98.2417,98.4464,97.4037,97.8032,97.8287,100.82,101.03,99.96,100.37,100.3962,19000033,-1.075,-1.0623,1907560390
"2023-02-28",97.7574,98.8753,97.4756,98.8656,98.2559,100.57,101.72,100.28,101.71,101.0828,14955716,0.454,0.447134,1511852480
"2023-02-27",98.4573,98.8558,98.0879,98.4184,98.457,101.29,101.7,100.91,101.25,101.2897,14209183,0.277,0.272171,1439273270
"2023-02-24",98.6031,98.9482,97.7477,98.1463,98.2346,101.44,101.795,100.56,100.97,101.0609,21403577,-1.3,-1.2928,2163304440
"2023-02-23",98.7003,99.721,98.6323,99.4391,99.2156,101.54,102.59,101.47,102.3,102.0701,15829077,0.977,0.962315,1631238890
"2023-02-22",98.1657,98.8461,98.1268,98.4767,98.5006,100.99,101.69,100.95,101.31,101.3345,15165423,0.916,0.894269,1536760140
"2023-02-21",98.1803,98.3698,97.4756,97.5825,97.8368,101.005,101.2,100.28,100.39,100.6516,22727975,-1.944,-1.9343,2287454830
"2023-02-17",98.2726,99.5168,98.1414,99.5168,99.1205,101.1,102.38,100.965,102.38,101.9723,19560871,0.778,0.767906,1994823910
"2023-02-16",99.2155,99.3613,98.4962,98.7489,98.9376,102.07,102.22,101.33,101.59,101.7842,19267327,-1.417,-1.4192,1961103760
"2023-02-15",100.6541,101.0429,99.6286,100.1681,100.1441,103.55,103.95,102.495,103.05,103.0253,15567607,-0.933,-0.942874,1603904330
"2023-02-14",101.2859,101.8983,100.2507,101.111,101.0152,104.2,104.83,103.135,104.02,103.9215,15440317,-0.23,-0.233287,1605008600
"2023-02-13",100.8096,101.4949,100.6833,101.3442,101.1411,103.71,104.415,103.58,104.26,104.051,13134299,0.841,0.84567,1366531220
"2023-02-10",101.4803,101.5192,100.2313,100.4986,100.6422,104.4,104.44,103.115,103.39,103.5378,16598349,-1.119,-1.1373,1755205360
"2023-02-09",103.4924,103.6382,101.4706,101.6359,102.324,106.47,106.62,104.39,104.56,105.2679,20469923,-0.947,-0.972034,2155356970
"2023-02-08",102.1024,102.6273,101.4706,102.6079,102.1108,105.04,105.58,104.39,105.56,105.0486,13530655,0.476,0.486017,1421413480
"2023-02-07",102.3843,103.2592,102.0636,102.1219,102.5084,105.33,106.23,105,105.06,105.4577,18290306,-0.803,-0.826227,1928886160
"2023-02-06",102.7926,103.3321,102.7245,102.9481,102.9635,105.75,106.305,105.68,105.91,105.9258,15182444,-0.74,-0.767908,1647972240
"2023-02-03",103.7841,104.1145,103.1133,103.716,103.6887,106.77,107.11,106.08,106.7,106.6719,20619484,-1.496,-1.5747,2200529140
"2023-02-02",105.8739,106.2938,105.0623,105.2907,105.5267,108.92,109.352,108.085,108.32,108.5628,19548415,0.129,0.136085,2122775080
"2023-02-01",104.5422,105.5532,103.4438,105.1546,104.5566,107.55,108.59,106.42,108.18,107.5648,25305791,1.203,1.2496,2721728810
"2023-01-31",103.7208,104.0117,102.6446,103.905,103.3063,106.98,107.28,105.87,107.17,106.5524,13705345,0.799,0.824104,1460260100
"2023-01-30",103.2167,103.8953,102.9549,103.0809,103.2276,106.46,107.16,106.19,106.32,106.4713,11459667,-0.365,-0.378118,1222005270
"2023-01-27",102.9549,103.7014,102.8773,103.4591,103.418,106.19,106.96,106.11,106.71,106.6677,11845473,-0.252,-0.261774,1263663700
"2023-01-26",103.876,104.3704,103.2458,103.7208,103.785,107.14,107.65,106.49,106.98,107.0462,15549352,-0.465,-0.484767,1847290870
"2023-01-25",104.0989,104.6176,103.3912,104.2056,104.0084,107.37,107.905,106.64,107.48,107.2766,11906502,0.242,0.252078,1277651260
"2023-01-24",102.887,104.1765,102.1793,103.9535,103.6257,106.12,107.45,105.39,107.22,106.8819,16417220,1.438,1.4737,1754831000
"2023-01-23",102.3538,102.9646,102.2762,102.4798,102.5324,105.57,106.2,105.49,105.7,105.7542,12961516,-0.471,-0.484768,1370660560
"2023-01-20",103.7014,103.9729,102.8773,102.9646,103.1705,106.96,107.24,106.11,106.2,106.4124,22754067,-1.621,-1.6967,2421621370
"2023-01-19",104.8067,105.0685,104.1668,104.6613,104.6674,108.1,108.37,107.44,107.95,107.9563,17194653,-0.626,-0.659283,1894625820
"2023-01-18",105.1557,105.4563,103.8566,105.3206,104.9041,108.46,108.77,107.12,108.63,108.2004,35497241,2.423,2.4917,3840637620
"2023-01-17",102.4507,103.4106,102.4313,102.8289,102.9336,105.67,106.66,105.65,106.06,106.168,13911676,-0.646,-0.668981,1476683950
"2023-01-13",103.8372,104.5158,103.1391,103.4978,103.697,107.1,107.8,106.38,106.75,106.9555,17750775,-0.937,-0.979227,1898682690
"2023-01-12",102.5962,104.5255,101.3746,104.4771,103.4062,105.82,107.81,104.56,107.76,106.6554,32029608,1.968,2.0166,3615667030
"2023-01-11",101.7721,102.4992,101.5103,102.4604,102.0027,104.97,105.72,104.7,105.68,105.2079,18794029,1.625,1.6385,1977218090
"2023-01-10",101.3455,101.6266,100.3468,100.8219,100.8705,104.53,104.82,103.5,103.99,104.0401,20545215,-1.655,-1.6967,2137514530
"2023-01-09",101.2291,102.7028,101.0934,102.5186,102.1098,104.41,105.93,104.27,105.74,105.3183,21472166,0.532,0.54294,2261592000
"2023-01-06",99.5712,102.092,99.513,101.9757,101.4501,102.7,105.3,102.64,105.18,104.6379,27473733,1.84,1.8421,2874479320
"2023-01-05",98.7665,100.1413,98.6792,100.1335,99.6968,101.87,103.288,101.78,103.28,102.8295,14771117,0.418,0.416899,1518280600
"2023-01-04",100.0754,100.3226,99.0961,99.7166,99.6556,103.22,103.475,102.21,102.85,102.7871,21678210,1.37,1.3477,2228135630
"2023-01-03",99.0864,99.2222,97.7679,98.369,98.4789,102.2,102.34,100.84,101.46,101.5734,25313228,1.908,1.8421,2570780120
"2022-12-30",96.8274,97.4867,96.3427,96.5269,96.7673,99.87,100.55,99.37,99.56,99.808,20810209,-1.112,-1.0859,2076947290
"2022-12-29",96.8177,97.9133,96.7499,97.6128,97.4558,99.86,100.99,99.79,100.68,100.5181,16592967,1.135,1.0956,1667699730
"2022-12-28",97.5837,97.7097,96.3233,96.5172,96.7566,100.65,100.78,99.35,99.55,99.797,17302853,-0.589,-0.572024,1727027950
"2022-12-27",97.4285,97.9909,96.9632,97.0892,97.2869,100.49,101.07,100.01,100.14,100.3439,26475730,-1.977,-1.9585,2656749450
"2022-12-23",99.4549,99.6779,98.9144,99.0477,99.2268,102.58,102.81,102.0225,102.16,102.3448,15408891,-1.466,-1.4737,1577084560
"2022-12-22",100.5117,100.948,100.2305,100.5214,100.6118,103.67,104.12,103.38,103.68,103.7732,11322512,-0.019,-0.019392,1185312580
"2022-12-21",101.1128,101.2194,99.8233,100.5408,100.4903,104.29,104.4,102.96,103.7,103.6479,15894092,0.251,0.252081,1647754420
"2022-12-20",100.2305,100.6474,99.959,100.2887,100.2611,103.38,103.81,103.1,103.44,103.4115,28869030,-1.776,-1.813,2985941800
"2022-12-19",102.6059,102.6156,101.7818,102.1017,102.1612,105.83,105.84,104.98,105.31,105.3714,26126829,-1.681,-1.7452,2753008110
"2022-12-16",103.3524,104.5449,103.0712,103.8469,103.8919,106.6,107.83,106.31,107.11,107.1565,20838343,-1.117,-1.1731,2233337500
"2022-12-15",105.0879,105.7956,104.8649,105.02,105.2722,108.39,109.12,108.16,108.32,108.5801,20255470,0.39,0.40827,2199047480
"2022-12-14",104.1281,104.7665,103.386,104.6117,104.1146,107.66,108.32,106.8927,108.16,107.646,19517531,0.427,0.44491,2100649010
"2022-12-13",105.4629,105.5015,103.9299,104.1668,104.662,109.04,109.08,107.455,107.7,108.212,23854670,0.966,0.996209,2581365320
"2022-12-12",104.3216,104.5634,102.7741,103.1706,103.3839,107.86,108.11,106.26,106.67,106.8906,16897091,0.32,0.328847,1806245650
"2022-12-09",104.3989,104.6214,102.7837,102.8418,103.5323,107.94,108.17,106.27,106.33,107.044,25872173,-2.601,-2.7468,2770396710
"2022-12-08",105.134,105.8594,104.9116,105.5886,105.4042,108.7,109.45,108.47,109.17,108.9794,13377290,-0.274,-0.290157,1454714590
"2022-12-07",104.8148,106.0819,104.6504,105.8788,105.4563,108.37,109.68,108.2,109.47,109.0333,30546679,2.356,2.4373,3330527230
"2022-12-06",103.0062,103.867,102.7064,103.4414,103.3246,106.5,107.39,106.19,106.95,106.8292,21754513,1.288,1.3154,2323475540
"2022-12-05",102.3678,102.5129,101.4587,102.126,102.0719,105.84,105.99,104.9,105.59,105.534,20159732,-1.401,-1.4508,2127705440
"2022-12-02",101.8456,103.5865,101.1734,103.5768,102.4959,105.3,107.1,104.605,107.09,105.9724,24479525,1.258,1.2864,2594128540
"2022-12-01",99.7661,102.3388,99.7177,102.2905,101.347,103.15,105.81,103.1,105.76,104.7845,53156786,3.195,3.1669,5573149970
"2022-11-30",98.0477,99.1236,97.8113,99.1236,98.5956,101.615,102.73,101.37,102.73,102.1828,21581659,0.735,0.72367,2205015770
"2022-11-29",98.5639,99.3455,98.3324,98.3999,98.7073,102.15,102.96,101.91,101.98,102.2986,16576438,-1.173,-1.1675,1731538400
"2022-11-28",99.9727,100.1609,99.0802,99.5674,99.604,103.61,103.805,102.685,103.19,103.2279,14569219,0.282,0.279818,1503712790
"2022-11-25",99.0078,99.3166,98.8341,99.2876,99.0496,102.61,102.93,102.43,102.9,102.6533,9486076,-0.339,-0.337712,982205064
"2022-11-23",98.5543,99.6253,98.4964,99.6253,99.1187,102.14,103.25,102.08,103.25,102.7249,23234587,1.744,1.7079,2386773930
"2022-11-22",97.1166,98.0526,97.0027,97.9175,97.7201,100.65,101.62,100.5319,101.48,101.2754,18103116,1.419,1.3701,1833134340
"2022-11-21",97.1552,97.2758,96.2964,96.5473,96.6677,100.69,100.815,99.8,100.06,100.1848,15534009,0.422,0.405255,1556192920
"2022-11-18",97.0684,97.3434,96.0504,96.1421,96.3836,100.6,100.885,99.545,99.64,99.8903,14941277,-0.688,-0.665774,1503786320
"2022-11-17",96.6824,97.0394,96.2772,96.8078,96.7163,100.2,100.57,99.78,100.33,100.2352,24536378,-1.055,-1.0324,2460170060
"2022-11-16",96.5087,97.8885,96.2386,97.8403,97.2069,100.02,101.45,99.74,101.4,100.7436,28507673,2.187,2.0938,2870964680
"2022-11-15",94.8009,95.814,94.6658,95.7465,95.4007,98.25,99.3,98.11,99.23,98.8717,26608180,1.618,1.5245,2631008270
"2022-11-14",94.4728,94.5452,93.6816,94.2219,94.0478,97.91,97.985,97.09,97.65,97.4695,13711928,-0.245,-0.231575,1341762440
"2022-11-11",94.1447,94.9167,94.1158,94.4535,94.5173,97.57,98.37,97.54,97.89,97.9561,15943114,-0.366,-0.347362,1561628770
"2022-11-10",93.3294,94.9745,93.2474,94.8009,94.237,96.725,98.43,96.64,98.25,97.6657,45380877,3.847,3.5122,4429564330
"2022-11-09",90.5264,91.6843,90.4009,91.2886,91.0018,93.82,95.02,93.69,94.61,94.3127,15637456,0.329,0.299117,1474739010
"2022-11-08",90.5071,91.6264,90.4779,90.9895,91.1267,93.8,94.96,93.7698,94.3,94.4422,20360550,1.093,0.984193,1923001770
"2022-11-07",91.472,91.5299,89.9667,90.0053,90.4759,94.8,94.86,93.24,93.28,93.7677,14522820,-0.998,-0.907001,1362465120
"2022-11-04",91.7614,92.297,90.9123,90.9123,91.3867,95.1,95.655,94.22,94.22,94.7116,23561369,-1.68,-1.5535,2231684970
"2022-11-03",91.829,92.9965,91.7518,92.4658,92.4705,95.17,96.38,95.09,95.83,95.8348,29097497,-0.54,-0.501744,2788696820
"2022-11-02",93.5079,94.2026,92.5913,92.9676,93.3062,96.91,97.63,95.96,96.35,96.7009,25010515,-0.434,-0.405259,2413440920
"2022-11-01",93.9614,94,92.8325,93.3728,93.2921,97.38,97.42,96.21,96.77,96.6863,17585088,0.934,0.864218,1700328600
"2022-10-31",92.7492,92.9995,91.4691,92.5086,92.2822,96.36,96.62,95.03,96.11,95.8748,23956687,-0.713,-0.664144,2296779910
"2022-10-28",93.2305,93.9668,92.7974,93.1727,93.1868,96.86,97.625,96.41,96.8,96.8146,22244089,-0.687,-0.644894,2154178520
"2022-10-27",93.346,94.2315,92.6097,93.8176,93.6361,96.98,97.9,96.215,97.47,97.2814,19719639,1.047,0.972153,1917797250
"2022-10-26",92.1813,93.0669,92.1765,92.8455,92.6475,95.77,96.69,95.765,96.46,96.2543,24854742,1.441,1.3187,2393040680
"2022-10-25",91.0359,91.6568,90.9012,91.5268,91.3233,94.58,95.225,94.44,95.09,94.8786,31213113,2.911,2.5892,2963389110
"2022-10-24",89.3419,90.0445,88.4082,88.9376,89.2335,92.82,93.55,91.85,92.4,92.7074,31332597,-0.826,-0.741147,2904863980
"2022-10-21",89.5344,90.4103,88.8029,89.6788,89.7719,93.02,93.93,92.26,93.17,93.2668,46280271,-1.802,-1.6459,4316484880
"2022-10-20",92.3353,92.7204,91.1899,91.3247,91.8061,95.93,96.33,94.74,94.88,95.3801,25434934,-1.709,-1.5882,2571098690
"2022-10-19",93.5481,93.7695,92.7107,92.9129,93.0618,97.19,97.42,96.32,96.53,96.6848,25431577,-1.821,-1.7229,2460461740
"2022-10-18",94.2797,94.7705,93.2401,94.6358,94.2721,97.95,98.46,96.87,98.32,97.9422,16931451,0.234,0.221379,1658155850
"2022-10-17",95.5694,95.9256,94.27,94.4144,95.026,99.29,99.66,97.94,98.09,98.7254,18969871,-0.487,-0.462011,1873088140
"2022-10-14",96.4357,96.4357,94.5684,94.8764,95.0493,100.19,100.19,98.25,98.57,98.7497,18732892,-0.825,-0.789275,1850492300
"2022-10-13",94.6743,96.6186,94.655,95.6657,95.686,98.36,100.38,98.34,99.39,99.4111,30292454,-0.957,-0.924028,3011046790
"2022-10-12",95.555,96.7678,95.4732,96.5897,96.3837,99.275,100.535,99.19,100.35,100.136,21447565,0.491,0.471641,2203331890
"2022-10-11",96.0026,97.1191,95.2807,96.1181,96.5061,99.74,100.9,98.99,99.86,100.2631,33246713,0.443,0.423513,3332802280
"2022-10-10",96.7341,96.7437,95.093,95.6946,95.6721,100.5,100.51,98.795,99.42,99.3967,15652632,-1.555,-1.5112,1556536520
"2022-10-07",97.0325,97.8121,96.7052,97.2057,97.2344,100.81,101.62,100.47,100.99,101.0198,14814780,-0.971,-0.952902,1496802920
"2022-10-06",98.7458,98.9864,97.7255,98.1586,98.2787,102.59,102.84,101.53,101.98,102.1048,13965691,-0.556,-0.548642,1426070460
"2022-10-05",98.8805,98.9864,97.7738,98.7073,98.5169,102.73,102.84,101.5802,102.55,102.3522,20522057,-0.956,-0.952901,2099996930
"2022-10-04",100.2473,100.7285,99.4292,99.6602,99.9865,104.15,104.6499,103.3,103.54,103.879,13788739,-0.279,-0.279134,1432375740
"2022-10-03",99.9586,100.7575,99.2848,99.9393,99.8761,103.85,104.68,103.15,103.83,103.7643,27192238,1.589,1.5633,2821909540
"2022-09-30",100.1237,100.6902,98.16,98.376,99.0588,104.27,104.86,102.225,102.45,103.161,26485690,-1.291,-1.2867,2733322960
"2022-09-29",98.8081,100.0805,98.7121,99.6628,99.4657,102.9,104.225,102.8,103.79,103.5848,19127141,-0.518,-0.518527,1983237290
"2022-09-28",99.029,100.2965,98.4048,100.1813,99.6946,103.13,104.45,102.48,104.33,103.8231,39283095,3.348,3.2456,4078978690
"2022-09-27",98.6257,98.885,96.8877,96.9357,97.6844,102.71,102.98,100.9,100.95,101.7298,34609453,-2.633,-2.6214,3526205190
"2022-09-26",101.1703,101.2183,99.1154,99.5571,99.9783,105.36,105.41,103.22,103.68,104.1186,25104572,-1.911,-1.9397,2614827650
"2022-09-23",101.1511,102.193,100.4021,101.4968,101.3506,105.34,106.425,104.56,105.7,105.5477,23042234,0.408,0.412901,2431516360
"2022-09-22",101.5832,101.7465,100.5654,101.0839,101.1376,105.79,105.96,104.73,105.27,105.3259,29030571,-2.555,-2.6502,3057834520
"2022-09-21",102.457,103.7438,101.7561,103.7341,103.0327,106.7,108.04,105.97,108.03,107.2995,23132922,1.675,1.7092,2481460320
"2022-09-20",101.4872,102.5915,101.2087,102.0249,101.9093,105.69,106.84,105.4,106.25,106.1296,20133840,-0.997,-1.0274,2147867770
"2022-09-19",102.7067,103.5325,102.5531,103.0524,103.1576,106.96,107.82,106.8,107.32,107.4296,11084426,0.233,0.240059,1190608370
"2022-09-16",102.7739,103.7534,102.5195,102.8123,102.9202,107.03,108.05,106.765,107.07,107.1824,18903848,-0.834,-0.86421,2066751000
"2022-09-15",103.5613,103.8878,103.302,103.6765,103.5785,107.85,108.19,107.58,107.97,107.8679,10260164,-0.065,-0.067218,1110892000
"2022-09-14",103.0716,103.907,102.8555,103.7438,103.5017,107.34,108.21,107.115,108.04,107.7879,13077844,0.344,0.355288,1409443170
"2022-09-13",102.3226,103.4509,102.0153,103.3885,102.6727,106.56,107.735,106.24,107.67,106.9246,22158884,0.233,0.240059,2372033150
"2022-09-12",104.3103,104.56,102.6683,103.1484,103.5197,108.63,108.89,106.92,107.42,107.8067,14806921,-0.822,-0.854611,1599820140
"2022-09-09",104.0222,104.4687,103.3501,104.003,104.0507,108.33,108.795,107.63,108.31,108.3596,12529797,0.222,0.230457,1360035410
"2022-09-08",104.5119,105.1649,103.7534,103.7726,104.3025,108.84,109.52,108.05,108.07,108.6219,14671366,-1.026,-1.0755,1600589080
"2022-09-07",104.0126,105.1265,103.907,104.848,104.598,108.32,109.48,108.21,109.19,108.9297,17050131,1.582,1.6324,1857775550
"2022-09-06",104.5696,104.6368,103.1484,103.2156,103.52,108.9,108.97,107.42,107.49,107.807,24648520,-2.477,-2.6214,2657629720
"2022-09-02",105.3185,106.1635,105.1169,105.8371,105.6876,109.68,110.56,109.47,110.22,110.0644,13024448,0.566,0.595346,1499744580
"2022-09-01",105.501,105.8659,104.608,105.2417,105.2675,109.87,110.25,108.94,109.6,109.6269,22490448,-1.831,-1.9625,2467232030
"2022-08-31",107.9804,108.6032,106.912,107.2043,107.6374,112.69,113.34,111.575,111.88,112.332,13623548,-0.956,-1.0349,1530521260
"2022-08-30",107.9133,108.7661,107.5205,108.2391,108.2166,112.62,113.51,112.21,112.96,112.9365,14346559,0.248,0.268299,1619530260
"2022-08-29",108.22,108.287,107.4461,107.9708,107.7993,112.94,113.01,112.1324,112.68,112.501,14278261,-0.827,-0.900716,1606239490
"2022-08-26",107.6067,109.2261,107.3288,108.8715,108.5038,112.3,113.99,112.01,113.62,113.2362,18764391,0.754,0.814476,2133488700
"2022-08-25",106.6677,108.3637,106.3515,108.0571,107.6711,111.32,113.09,110.99,112.77,112.3672,21429692,1.394,1.4852,2407773140
"2022-08-24",106.8258,107.1947,106.2269,106.5718,106.6387,111.485,111.87,110.86,111.22,111.2898,13971626,-0.732,-0.78573,1555164290
"2022-08-23",107.5013,108.7374,107.0653,107.3576,107.9269,112.19,113.48,111.735,112.04,112.6342,17813184,-0.55,-0.594089,2007882360
"2022-08-22",108.1433,108.2391,107.4438,107.9517,107.8951,112.86,112.96,112.13,112.66,112.601,10457236,-0.336,-0.364119,1179649250
"2022-08-19",108.4978,108.5985,108.0283,108.3158,108.3037,113.23,113.335,112.74,113.04,113.0273,16330898,-1.61,-1.7727,1845969070
"2022-08-18",110.1651,110.8071,109.7962,110.0885,110.2832,114.97,115.64,114.585,114.89,115.0932,10738208,0.148,0.162896,1235853930
"2022-08-17",110.2514,110.2897,109.5327,109.9256,109.9013,115.06,115.1,114.31,114.72,114.6947,14131281,-1.044,-1.1594,1620753880
"2022-08-16",110.4334,111.1712,109.4656,111.085,110.456,115.25,116.02,114.24,115.93,115.2735,11065955,0.416,0.459941,1287078750
"2022-08-15",111.4683,111.8659,110.6251,110.6251,111.2031,116.33,116.745,115.45,115.45,116.0533,9031814,-0.087,-0.09582,1047899980
"2022-08-12",110.2897,110.7401,109.6477,110.7209,110.4343,115.1,115.57,114.43,115.55,115.2509,12178401,1.014,1.1115,1403431920
"2022-08-11",111.9857,112.1678,109.3219,109.6094,110.1905,116.87,117.06,114.09,114.39,114.9964,20663783,-2.331,-2.6159,2376669400
"2022-08-10",112.8098,113.9405,111.8516,112.2253,112.5656,117.73,118.91,116.73,117.12,117.4752,14665302,-0.653,-0.737821,1752213870
"2022-08-09",112.8098,113.4125,112.5511,112.9631,112.9748,117.73,118.359,117.46,117.89,117.9022,8223201,-0.389,-0.440776,983882274
"2022-08-08",112.7235,113.5763,112.6469,113.4039,113.1887,117.64,118.53,117.56,118.35,118.1254,17477736,1.614,1.8014,2064466400
"2022-08-05",112.1774,112.2157,111.0467,111.6024,111.6346,117.07,117.11,115.89,116.47,116.5035,19492287,-2.38,-2.7213,2281166280
"2022-08-04",114.0075,114.5537,113.5859,114.3238,114.0478,118.98,119.55,118.54,119.31,119.022,11003006,-0.034,-0.038327,1319866310
"2022-08-03",112.2732,114.4962,111.4717,114.3621,113.3491,117.17,119.49,116.3336,119.35,118.2929,16731172,1.574,1.7727,1981822340
"2022-08-02",115.1286,115.6461,112.3834,112.5894,113.591,120.15,120.69,117.285,117.5,118.5452,17896257,-2.116,-2.4338,2121636850
"2022-08-01",113.308,115.0807,113.1452,115.0232,114.5132,118.25,120.1,118.08,120.04,119.5077,17974560,2.408,2.705,2147359000
"2022-07-29",112.5764,114.1116,112.2226,112.3182,113.0476,117.7,119.305,117.33,117.43,118.1926,16655870,-0.272,-0.30607,1970020260
"2022-07-28",112.9064,113.7433,112.213,112.6243,112.9504,118.045,118.92,117.32,117.75,118.0909,16637914,0.796,0.889515,1965462780
"2022-07-27",112.873,113.3273,111.6295,111.7348,112.5861,118.01,118.485,116.71,116.82,117.71,15725564,-0.562,-0.631269,1851124110
"2022-07-26",113.686,114.0494,112.2847,112.366,112.9648,118.86,119.24,117.395,117.48,118.106,13535963,0.077,0.086081,1685016040
"2022-07-25",111.6295,112.4234,111.4,112.2799,112.1011,116.71,117.54,116.47,117.39,117.2031,24868134,-0.978,-1.1095,2914877910
"2022-07-22",113.1408,114.0781,112.8347,113.3894,113.3102,118.29,119.27,117.97,118.55,118.4672,17715311,1.681,1.8747,2097045580
"2022-07-21",110.1757,111.6386,110.0035,111.5148,111.1093,115.19,116.7195,115.01,116.59,116.166,14754886,1.728,1.8938,1712543350
"2022-07-20",110.4531,110.52,109.0853,109.621,109.6007,115.48,115.55,114.05,114.61,114.5888,9117311,0.262,0.286942,1045188130
"2022-07-19",109.9079,110.1375,108.7123,109.334,109.4636,114.91,115.15,113.66,114.31,114.4454,9276754,-0.539,-0.593014,1061744330
"2022-07-18",110.2331,110.3001,109.2097,109.927,109.9144,115.25,115.32,114.18,114.93,114.9168,15838268,-1.042,-1.1573,1856405740
"2022-07-15",110.7974,111.7348,110.5679,111.0844,111.1671,115.84,116.82,115.6,116.14,116.2265,16022586,0.563,0.621706,1864097090
"2022-07-14",110.0705,111.1035,109.4871,110.4627,110.516,115.08,116.16,114.47,115.49,115.5457,15664987,-0.816,-0.908647,1810120700
"2022-07-13",108.8175,111.5722,108.5115,111.3713,110.5734,113.77,116.65,113.45,116.44,115.6058,20594832,1.147,1.2625,2379429390
"2022-07-12",110.4818,111.1704,109.9653,110.1088,110.5707,115.51,116.23,114.97,115.12,115.6029,18547318,0.594,0.650398,2144013490
"2022-07-11",108.8367,109.7931,108.7506,109.4584,109.3436,113.79,114.79,113.7,114.44,114.32,13639942,1.724,1.8556,1560542810
"2022-07-08",108.5593,108.5593,107.1724,107.6028,107.6293,113.5,113.5,112.05,112.5,112.5277,15320004,-1.108,-1.2052,1724313970
"2022-07-07",110.0896,110.1566,108.5688,108.808,109.1391,115.1,115.17,113.51,113.76,114.1063,13087988,-0.88,-0.966037,1493996280
"2022-07-06",112.2799,112.4234,109.774,109.774,110.4395,117.39,117.54,114.77,114.77,115.4658,20205365,-1.679,-1.8747,2333403180
"2022-07-05",111.8017,112.6243,111.1131,111.6487,111.9283,116.89,117.75,116.17,116.73,117.0223,16689670,0.786,0.870384,1953529660
"2022-07-01",110.8548,112.4712,110.2044,110.7783,111.0574,115.9,117.59,115.22,115.82,116.1118,21858829,1.027,1.1257,2547432860
"2022-06-30",109.642,110.5117,109.538,109.6525,110.0048,114.859,115.77,114.75,114.87,115.239,25802128,0.878,0.95458,2974746370
"2022-06-29",107.2756,108.7266,107.0752,108.698,108.3658,112.38,113.9,112.17,113.87,113.522,12925357,1.561,1.6705,1468970320
"2022-06-28",106.2351,107.0847,105.8342,107.0274,106.6931,111.29,112.18,110.87,112.12,111.7698,13708196,0.466,0.496385,1531823360
"2022-06-27",106.1683,107.1229,106.111,106.5311,106.6221,111.22,112.22,111.16,111.6,111.6953,12053040,-0.853,-0.916398,1346165090
"2022-06-24",108.3066,108.9843,107.3902,107.4475,107.7711,113.46,114.17,112.5,112.56,112.899,18161250,-1.384,-1.5082,2050432480
"2022-06-23",108.7266,109.9341,108.3352,108.9557,109.143,113.9,115.165,113.49,114.14,114.3362,20669222,0.821,0.887759,2363044790
"2022-06-22",107.5716,108.1634,107.2756,108.0679,107.8696,112.69,113.31,112.38,113.21,113.0022,23703814,2.75,2.8924,2677908190
"2022-06-21",105.0896,105.9726,104.825,105.1756,105.2407,110.09,111.015,109.8128,110.18,110.2482,17663799,-1.695,-1.8137,1947477900
"2022-06-17",106.9224,107.7052,105.9201,106.9893,106.9724,112.01,112.83,110.96,112.08,112.0623,21614262,0.322,0.343649,2428405920
"2022-06-16",103.5241,106.6456,103.2044,106.6456,105.1786,108.45,111.72,108.115,111.72,110.1831,26067258,0.794,0.84003,2871750570
"2022-06-15",105.0849,105.9488,104.0778,105.8056,104.8822,110.085,110.99,109.03,110.84,109.8726,25202801,1.866,1.9378,2768744890
"2022-06-14",105.5097,105.9392,103.6578,103.8678,104.3389,110.53,110.98,108.59,108.81,109.3036,21865876,-1.261,-1.3269,2390365680
"2022-06-13",106.4261,106.5979,104.2783,105.1947,105.404,111.49,111.67,109.24,110.2,110.4193,36968312,-3.138,-3.4078,4082219070
"2022-06-10",109.1657,109.4043,107.8341,108.6025,108.5855,114.36,114.61,112.965,113.77,113.7522,21917058,-0.62,-0.677755,2493678310
"2022-06-09",108.6645,109.4998,108.5166,109.2803,109.067,113.835,114.71,113.68,114.48,114.2566,15527256,0.333,0.362742,1775690470
"2022-06-08",109.4712,109.9007,108.8984,108.9175,109.2032,114.68,115.13,114.08,114.1,114.3993,11476139,-0.886,-0.97367,1314795490
"2022-06-07",109.4043,110.5164,109.3757,109.8912,109.9502,114.61,115.775,114.58,115.12,115.1818,14278653,1.08,1.1741,1644784390
"2022-06-06",109.9198,110.2635,108.6407,108.7171,108.9887,115.15,115.51,113.81,113.89,114.1745,20815373,-1.844,-2.0428,2376413370
"2022-06-03",109.8625,110.7885,109.6525,110.7598,110.2299,115.09,116.06,114.87,116.03,115.4748,15330410,-0.215,-0.238647,1770470190
"2022-06-02",111.3326,111.409,110.2157,110.9985,110.8528,116.63,116.71,115.46,116.28,116.1274,9832015,0.052,0.057274,1141767080
"2022-06-01",111.7144,112.0103,110.4353,110.9412,110.9728,117.03,117.34,115.69,116.22,116.2531,15544848,-0.114,-0.126502,1810484370
"2022-05-31",111.6585,111.7062,110.4655,111.0677,111.179,117.18,117.23,115.928,116.56,116.6767,28393674,-2.116,-2.4013,3313275870
"2022-05-27",113.7358,114.095,113.145,113.469,113.582,119.36,119.737,118.74,119.08,119.1987,11190426,0.244,0.276335,1333844450
